

Run Date,Action,Symbol,Description,Type,Exchange Quantity,Exchange Currency,Quantity,Currency,Price,Exchange Rate,Commission,Fees,Accrued Interest,Amount,Cash Balance,Settlement Date
03/25/2025,"DEBIT CARD PURCHASE POS1 FOOD LION #138 MANASSAS VA03232524251312KF6JVY (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-53.55,1778.02,
03/25/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA03222524251312KF6JVY (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-177.51,1831.57,
03/24/2025,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA03202524431052G3HANT (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.58,2009.04,
03/24/2025,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA03192524431052F3GWB3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.58,2011.62,
03/24/2025,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA03192524431052F3GWB3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.58,2014.20,
03/24/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA03222524027622J1Z0J5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.25,2024.34,
03/24/2025,"DEBIT CARD PURCHASE CLAUDE.AI SUBSCRIPTION ANTHROPIC.COM CA03202524011342G2X48Y (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,2037.59,
03/24/2025,"DEBIT CARD PURCHASE Amazon.com*1H8FV97U3 AMZN.COM/BILL WA03202524692162F311RP (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-29.97,2057.59,
03/24/2025,"DEBIT CARD PURCHASE PIZZA BOLI'S 703-335-2000 VA03212524765012H860X5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-84.75,2133.23,
03/20/2025,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA03172524431052D3FZWA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.58,2582.16,
03/20/2025,"DEBIT CARD PURCHASE Amazon.com*0M6U31EK3 Amzn.com/bill WA03182524692162D2Z6J9 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-18.2,2584.74,
03/20/2025,"DEBIT CARD PURCHASE Amazon.com*587R11SZ3 Amzn.com/bill WA03182524692162D2Z705 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-18.82,2602.94,
03/20/2025,"DEBIT CARD PURCHASE Amazon.com*SV9QN0S43 Amzn.com/bill WA03182524692162D2Z648 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-27.43,2621.76,
03/19/2025,"DEBIT CARD PURCHASE Amazon.com*ZM8S41DL1 Amzn.com/bill WA03182524692162D2Z5XJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-24.05,2694.19,
03/19/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA03182524251312DF6JVX (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-59.58,2718.24,
03/18/2025,"DEBIT CARD PURCHASE Spotify P34FF8B985 New York NY03172524388862Q2A8M3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-19.99,2799.82,
03/18/2025,"DEBIT CARD PURCHASE GOOGLE *YouTubePremium g.co/helppay# CA03172524692162Q2Y9X4 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-22.99,2819.81,
03/17/2025,"DEBIT CARD PURCHASE PP*APPLE.COM/BILL 402-935-7733 CA03132524036382822BRQ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-0.98,2907.80,
03/17/2025,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA03142524431052A3ERV0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.58,2908.78,
03/17/2025,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA0313252443105293EAGA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.58,2911.36,
03/17/2025,"DEBIT CARD PURCHASE VIRGINIA RAILWAY EXPRE 800-7433873 VA03142524013392902VNS (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-96.6,2945.94,
03/17/2025,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA031325242481828005YN (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-100,3142.54,
03/14/2025,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA0311252443105273DE2G (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.58,4175.54,
03/14/2025,"DEBIT CARD PURCHASE AMAZON MKTPL*A63UB7PJ3 Amzn.com/bill WA0313252469216282XTA4 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-50.86,4193.12,
03/13/2025,"DEBIT CARD PURCHASE PLEXINC*PASS MONTHLY PLEX.TV CA031125241164126LXHGS (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,4243.98,
03/13/2025,"DEBIT CARD PURCHASE POS0010 Netflix.com LOS GATOS CA031225242513127F6JVV (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-17.99,4248.97,
03/13/2025,"DEBIT CARD PURCHASE VIRGINIA RAILWAY EXPRE 800-7433873 VA031125240133926027P3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-42,4266.96,
03/12/2025,"DEBIT CARD PURCHASE OTT* SOFTWHITEUNDERBEL SOFTWHITEUNDE CA031025240646625EHMHK (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,638.73,
03/10/2025,"DEBIT CARD PURCHASE Patreon* Membership Internet CA03092524388862428LMX (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5,703.73,
03/10/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA0307252402762231YE6Y (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.25,708.73,
03/10/2025,"DEBIT CARD PURCHASE AMAZON MKTPL*VU2N69FF3 Amzn.com/bill WA03072524692162232953 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-22.25,721.98,
03/10/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA030725242513122F6JVT (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-177.51,769.23,
03/06/2025,"DEBIT CARD PURCHASE JOYCE KOONS AUTOMOTIVE JOYCEKOONS.CO VA03042524492161ZEHMZJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-59.49,2895.64,
03/06/2025,"DEBIT CARD PURCHASE Amazon.com*WJ1HC6QU3 AMZN.COM/BILL WA03042524692161Z30BFN (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-60,2955.13,
03/05/2025,"DEBIT CARD PURCHASE Amazon.com*S98537QO3 Amzn.com/bill WA03032524692161Z2ZMX0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5.99,3015.12,
03/05/2025,"DEBIT CARD PURCHASE PAYPAL *ENTIRELYDIG 4029357733 CA03032524198801YETYVG (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-11,3021.11,
03/05/2025,"DEBIT CARD PURCHASE PAYPAL *ENTIRELYDIG 4029357733 CA03032524198801YETYVM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-11,3032.11,
03/05/2025,"DEBIT CARD PURCHASE AMAZON MKTPL*Z109A2NN3 Amzn.com/bill WA03032524692161Z2ZNKM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-31.79,3043.11,
03/05/2025,"DEBIT CARD PURCHASE VIRGINIA RAILWAY EXPRE 800-7433873 VA03032524013391Y00KDE (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-42,3074.90,
03/05/2025,"DEBIT CARD PURCHASE WENDYS 6526 MANASSAS VA03022524943001Y4M71K (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-47.23,3116.90,
03/04/2025,"DEBIT CARD PURCHASE Amazon web services aws.amazon.co WA03022524692161X2YL83 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-35.21,3176.61,
03/04/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA03032524251311YF6JVR (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-59.58,3211.82,
03/04/2025,"DEBIT CARD PURCHASE POS1 FOOD LION #138 MANASSAS VA03012524251311YF6JVR (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-134.53,3271.40,
03/03/2025,"DEBIT CARD PURCHASE ACI*MANASSASREDLITSF 866-790-4111 AZ02272524445001V8PSVY (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5,3405.93,
03/03/2025,"DEBIT CARD PURCHASE ACI*MANASSASREDLIGHT 866-790-4111 AZ02272524445001V8PSVY (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-50,3419.39,
03/03/2025,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA03012524248181W004AE (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-91,3537.28,
02/28/2025,"DEBIT CARD PURCHASE Amazon.com*5S5I815B3 AMZN.COM/BILL WA02262524692161T33T5J (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-65.8,4673.06,
02/26/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA02252524251311RF6JVN (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-36.23,1616.62,
02/25/2025,"DEBIT CARD PURCHASE POS3573 WAL-MART #3573 MANASSAS VA02232524251311PF6JVN (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-140.27,1665.35,
02/24/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA02212524027621L1YTAX (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.25,2521.13,
02/24/2025,"DEBIT CARD PURCHASE CLAUDE.AI SUBSCRIPTION ANTHROPIC.COM CA02202524011341LEHM8R (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,2534.38,
02/24/2025,"DEBIT CARD PURCHASE POS5487 MCDONALD'S F18 MANASSAS VA02212524251311LF6JVM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-22.86,2554.38,
02/24/2025,"DEBIT CARD PURCHASE POS4208 PAYPAL *PYPL P San Jose CA02202524251311LF6JVM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-177.52,2577.24,
02/21/2025,"DEBIT CARD PURCHASE PAPA JOHN'S #1683 703-392-7272 VA02192524445001KHEWBL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-68.82,2824.73,
02/20/2025,"DEBIT CARD PURCHASE POS3573 WAL-MART #3573 MANASSAS VA02192524251311JF6JVL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-37.85,3025.20,
02/19/2025,"DEBIT CARD PURCHASE Amazon.com*0C4907EI3 Amzn.com/bill WA02182524692161H2XFXL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-16.71,3063.05,
02/19/2025,"DEBIT CARD PURCHASE Amazon.com*858OB0DT3 Amzn.com/bill WA02182524692161H2XFZN (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-21.52,3079.76,
02/19/2025,"DEBIT CARD PURCHASE POS0122 MCDONALD'S M50 MANASSAS VA02152524251311HF6JVL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-22.48,3101.28,
02/19/2025,"DEBIT CARD PURCHASE POS1 FOOD LION #138 MANASSAS VA02152524251311HF6JVL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-40.74,3123.76,
02/19/2025,"DEBIT CARD PURCHASE POS7300 Wal-Mart Super MANASSAS VA02172524251311HF6JVL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-57.44,3164.50,
02/19/2025,"DEBIT CARD PURCHASE POS4208 PAYPAL *PYPL P San Jose CA02172524251311HF6JVL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-59.58,3221.94,
02/18/2025,"DEBIT CARD PURCHASE Spotify P341FD3DA7 New York NY02172524388861G24FT5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-19.99,3281.52,
02/18/2025,"DEBIT CARD PURCHASE GOOGLE *YouTubePremium g.co/helppay# CA02172524692161G3600Y (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-22.99,3322.51,
02/18/2025,"DEBIT CARD PURCHASE OLD VIRGINIA TOBACCO C MANASSAS VA02162524377351G00015 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-57.41,3345.50,
02/13/2025,"DEBIT CARD PURCHASE PLEXINC*PASS MONTHLY PLEX.TV CA02112524116411AMMB9X (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,4425.83,
02/13/2025,"DEBIT CARD PURCHASE POS2 NETFLIX CO LOS GATOS CA02122524251311BF6JVJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.49,4430.82,
02/13/2025,"DEBIT CARD PURCHASE POS2 AFFIRM P SAN FRANCISC CA02122524251311BF6JVJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-38.7,4471.31,
02/12/2025,"DEBIT CARD PURCHASE AMAZON MKTPL*FJ6KC6833 Amzn.com/bill WA02112524692161A31GDJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-9.92,889.77,
02/12/2025,"DEBIT CARD PURCHASE OTT* SOFTWHITEUNDERBEL SOFTWHITEUNDE CA021025240646619EHMG0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,899.69,
02/11/2025,"DEBIT CARD PURCHASE CHILIS 1816 ECOMM https://prod. VA0208252423168186Y2N5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-27,1034.83,
02/11/2025,"DEBIT CARD PURCHASE POS4ADE MAYHUGH'S CITG NOKESVILLE VA020825242513119F6JVJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-35,1061.83,
02/11/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA021025242513119F6JVJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-36.24,1096.83,
02/10/2025,"DEBIT CARD PURCHASE Patreon* Membership Internet CA0209252438886182308E (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5,1123.31,
02/07/2025,"DEBIT CARD PURCHASE POSM6K6 7-ELEVEN Manassas VA020525242513115F6JVG (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-12.39,1538.32,
02/07/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA0205252402762151Z3TQ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-12.84,1550.71,
02/06/2025,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA020425242481813003SW (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,1913.02,
02/04/2025,"DEBIT CARD PURCHASE Amazon web services aws.amazon.co WA020225246921611341B1 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-38.55,3521.79,
02/04/2025,"DEBIT CARD PURCHASE POS1 GIANT LANDOVER MANASSAS VA020225242513112F6JVF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-53.57,3560.34,
02/04/2025,"DEBIT CARD PURCHASE OLD VIRGINIA TOBACCO C MANASSAS VA02022524377351200017 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-57.41,3613.91,
02/04/2025,"DEBIT CARD PURCHASE Amazon.com*F49MY4JX3 AMZN.COM/BILL WA020225246921611347SH (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-60,3671.32,
02/03/2025,"DEBIT CARD PURCHASE CARRABBAS 9704 CENTREVILLE VA01292524692160Y31EA4 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-152.61,3868.26,
02/03/2025,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA020125242481810003S2 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-200,4020.87,
01/30/2025,"DEBIT CARD PURCHASE POSMTMA 7-ELEVEN Manassas Par VA01282524251310XF6JVE (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20.31,5294.59,
01/30/2025,"DEBIT CARD PURCHASE POS2 AFFIRM P SAN FRANCISC CA01292524251310XF6JVE (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-38.68,5314.90,
01/29/2025,"DEBIT CARD PURCHASE POS0003 Walmart.com Bentonville AR01282524251310WF6JVE (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-52.59,1383.33,
01/28/2025,"DEBIT CARD PURCHASE POSMTMA 7-ELEVEN Manassas Par VA01252524251310VF6JVD (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-16.12,1706.16,
01/28/2025,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA01262524248180S00705 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-25,1722.28,
01/28/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA01252524251310VF6JVD (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-31.8,1747.28,
01/28/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA01262524251310VF6JVD (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-36.24,1779.08,
01/28/2025,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA01262524248180S0059B (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-60,1815.32,
01/28/2025,"DEBIT CARD PURCHASE Amazon.com*ZG33P2Q01 AMZN.COM/BILL WA01272524692160V2Z04R (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-65.8,1875.32,
01/28/2025,"DEBIT CARD RETURN HARBOR FREIGHT TOOLS 6 MANASSAS VA01262574231680V6HFKS (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,164.28,2402.29,
01/27/2025,"DEBIT CARD PURCHASE WENDYS 6529 MANASSAS VA01232524943000R3ZG8Z (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-57.42,2315.26,
01/27/2025,"DEBIT CARD PURCHASE POS0002 TRACTOR SUPPLY MANASSAS VA01232524251310RF6JVQ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-119.98,2432.68,
01/27/2025,"DEBIT CARD PURCHASE HARBOR FREIGHT TOOLS 6 MANASSAS VA01232524231680R6EP2R (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-168.51,2552.66,
01/27/2025,"DEBIT CARD PURCHASE LOWES #00907* 866-483-7521 NC01232524692160P2YZ6P (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-168.54,2721.17,
01/27/2025,"DEBIT CARD PURCHASE VALLEY ENERGY 540-338-6457 VA01232524801660R0VYV9 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-591.84,2889.71,
01/24/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA01212524027620N1YGH2 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-12.83,4256.55,
01/24/2025,"DEBIT CARD PURCHASE Amazon.com*Z50MW1IC1 Amzn.com/bill WA01222524692160N2Y8FP (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-24.05,4269.38,
01/23/2025,"DEBIT CARD PURCHASE Amazon.com*ZC3VC6EN2 Amzn.com/bill WA01212524692160M2XGPZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-16.97,4486.37,
01/23/2025,"DEBIT CARD PURCHASE PIZZA HUT 37448 https://ipcha VA01202524943000M3XSE3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-97.02,4503.34,
01/22/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA01192524027620L1YE38 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.27,4600.36,
01/22/2025,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN Manassas VA01172524251310MF6JVB (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.8,4613.63,
01/22/2025,"DEBIT CARD PURCHASE CLAUDE.AI SUBSCRIPTION ANTHROPIC.COM CA01202524011340MEHM75 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,4627.43,
01/22/2025,"DEBIT CARD PURCHASE POS0602 PETSMART # 045 MANASSAS VA01182524251310MF6JVB (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-42.05,4647.43,
01/22/2025,"DEBIT CARD PURCHASE POS7300 Wal-Mart Super MANASSAS VA01192524251310MF6JVB (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-47.32,4689.48,
01/21/2025,"DEBIT CARD PURCHASE Spotify USA 877-7781161 NY01172524204290H00086 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-19.99,4736.80,
01/21/2025,"DEBIT CARD PURCHASE GOOGLE *YouTubePremium g.co/helppay# CA01172524692160H338TW (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-22.99,4756.79,
01/21/2025,"DEBIT CARD PURCHASE WENDYS 6529 MANASSAS VA01182524943000K3WRN5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-27.96,4779.78,
01/21/2025,"DEBIT CARD PURCHASE OLD VIRGINIA TOBACCO C MANASSAS VA01182524377350K0001M (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-57.41,4887.74,
01/17/2025,"DEBIT CARD PURCHASE ENTIRELYDIGITAL COM 877-2423882 CD01152574924270F84X78 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-11,4974.96,
01/17/2025,"DEBIT CARD PURCHASE POSMTMA 7-ELEVEN Manassas Par VA01152524251310GF6JVA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-12.49,4985.96,
01/16/2025,"DEBIT CARD PURCHASE POS2 AFFIRM P SAN FRANCISC CA01152524251310FF6JVA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-38.68,5136.08,
01/15/2025,"DEBIT CARD PURCHASE PP*APPLE.COM/BILL 402-935-7733 CA01132524036380D22SGR (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-0.99,965.73,
01/15/2025,"DEBIT CARD PURCHASE Amazon.com*ZG1DS1FA2 Amzn.com/bill WA01142524692160E30X0A (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5.71,966.72,
01/15/2025,"DEBIT CARD PURCHASE Amazon.com*ZD6SH95Z1 Amzn.com/bill WA01132524692160D30L1H (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-6.73,972.43,
01/15/2025,"DEBIT CARD PURCHASE Amazon.com*Z53Y97Y42 Amzn.com/bill WA01132524692160D30L8H (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-7.29,979.16,
01/15/2025,"DEBIT CARD PURCHASE AMAZON MKTPL*ZG6GZ2CQ2 Amzn.com/bill WA01132524692160D30L3H (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-12.67,986.45,
01/15/2025,"DEBIT CARD PURCHASE Amazon.com*ZD3XW6BP1 Amzn.com/bill WA01142524692160E30X16 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-18.2,999.12,
01/14/2025,"DEBIT CARD PURCHASE Netflix.com 408-5403700 CA01122524204290Q01BJ0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.49,2932.06,
01/14/2025,"DEBIT CARD PURCHASE Amazon.com*Z52O124J0 Amzn.com/bill WA01132524692160D30911 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-16.83,2947.55,
01/14/2025,"DEBIT CARD PURCHASE POS4208 PAYPAL *PYPL P San Jose CA01122524251310DF6JV9 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-36.24,2987.38,
01/14/2025,"DEBIT CARD PURCHASE AMAZON MKTPL*ZD01I2VO1 Amzn.com/bill WA01132524692160D308SV (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-62.53,3023.62,
01/13/2025,"DEBIT CARD PURCHASE PLEXINC*PASS MONTHLY PLEX.TV CA01112524116410BLXEGF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,3049.10,
01/13/2025,"DEBIT CARD PURCHASE OTT* SOFTWHITEUNDERBEL SOFTWHITEUNDE CA01102524064660AEHMFA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,3054.09,
01/13/2025,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P 8882211161 CA01102524251310AF6JV8 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-31.8,3064.09,
01/13/2025,"DEBIT CARD PURCHASE PIZZA HUT 37448 https://ipcha VA01112524943000B3R8LV (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-37.75,3130.89,
01/10/2025,"DEBIT CARD PURCHASE Patreon* Membership Internet CA0109252438886091WY7S (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5,3353.25,
01/08/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA0106252402762071YVAJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-12.83,3397.63,
01/08/2025,"DEBIT CARD PURCHASE Amazon.com*ZP6HU6H21 Amzn.com/bill WA01062524692160634V40 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-16.71,3410.46,
01/08/2025,"DEBIT CARD PURCHASE Amazon.com*ZD5T88IQ2 Amzn.com/bill WA01062524692160634V1F (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-53.36,3427.17,
01/07/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA0104252402762051YRYA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.26,3764.73,
01/07/2025,"DEBIT CARD PURCHASE BURGER KING #9929 MANASSAS VA0105252494144060T5EG (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-27.26,3777.99,
01/07/2025,"DEBIT CARD PURCHASE POS3018 CVS/PHARMACY # MANASSAS VA010325242513106F6JV7 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-52.2,3805.25,
01/07/2025,"DEBIT CARD PURCHASE POS3231 TARGET T-2323 Manassas VA010525242513106F6JV7 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-90.1,3857.45,
01/06/2025,"DEBIT CARD PURCHASE UBER *ONE HELP.UBER.COM CA010325240362903LVH58 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-3,4068.78,
01/06/2025,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA0102252402762031YN8F (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-23.43,4071.78,
01/06/2025,"DEBIT CARD PURCHASE Amazon web services aws.amazon.co WA01022524692160231BYA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-38.38,4095.21,
01/06/2025,"DEBIT CARD PURCHASE PAYPAL *PAPA JOHN'S #1 402-935-7733 NE01032524036380422DPG (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-70.85,4133.59,
